UserName;Handle;Timestamp;Text;Label
Aide;@AideRahma;18/05/2023 07:31;Pentingnya transparansi dalam kebijakan pengaturan pembelian BBM Solar bersubsidi terbukti dari keputusan Kepala BPH Migas RI.;neutral
Loyce;@Loyccant;18/05/2023 07:23;Kita harus memahami bahwa pengaturan pembelian BBM Solar Bersubsidi sesuai dengan kebijakan Kepala BPH Migas RI. Penting bagi masyarakat untuk mengetahui hal ini.;neutral
Priadi Abi;@abi_priadi;18/05/2023 04:41;"tp kenyataannya terbalik
dl anda nangis nangis pas kenaikan bbm
sekarang, hmm
kl ada politisi bilang partai wong cilik demi bangsa dan negara, itu politikus terlucu
karena sejatinya demi perut dan di bawah perut";negative
Ojo Kuwi Stuvid-19;@Wisnubrata6;18/05/2023 02:48;"Sebuah invensi oleh 
@yunartowijaya
 Charta Politika tentang 'anomali kenaikan harga BBM' terhadap kepuasan publik yg meningkat.

Dan hebatnya hukum ini cuma ada satu²nya di dunia yaitu di Indonesia.";negative
🅸🆁 🅽🆃🅸🅴;@AiraNtieReal;18/05/2023 02:44;Nee orang otaknya udah kebalik2. Kmaren sure pay (I like this word) ttg kenaikan BBM yg berimbas PD kepuasan publik thd pemerintah. Nyadar ga betapa manipulatifnya neeh manusia..;negative
Wisnu_aj1;@wisnu_aj1;17/05/2023 21:32;Kamu pikir kepuasan publik itu ukuranntq cuma kenaikan BBM? Di era presiden2 sblmnya BBM juga naik bego ;negative
Doddy Yudhistira;@YudhistiraDoddy;17/05/2023 20:56;Cuma salah tanda baca saja ... tapi ini nya sama saja ... seharusnya ... Pasca Kenaikan BBM ... hasil survey Charta Politica : Kepuasan Publik Terhadap Pemerintah Malah Naik Drastis ... ya Pak Yun;positive
Sadarudin Bakri;@MelintasGlobal;17/05/2023 20:46;"BBM naik artinya beban biaya hidup naik, tidak orang merasa puas ditengah kenaikan b9aya hidup.  
Survei Charta Politica itu survei propaganda yang trrbukti  secara empiris tidak akurat. Pilgub DKI 2017 lalu membuktikan hasil survei charta tidak akurat.";negative
RIZ-Q;@RizkiAsihan;17/05/2023 20:05;"Kalo harga naik bikin puas,knapa kok ga pernah denger ada demo minta kenaikan harga bbm ?

Yang waras siapa ?";negative
Poetra;@gsputra;17/05/2023 19:16;Itu prinsip dari mana... Rakyat mana yang puas dengan kenaikan BBM...;negative
Sucipto El Faries;@benelfaz;17/05/2023 19:08;"Hanya di era Jokowi
Rakyat bersuka cita menyambut kenaikan BBM ";negative
Repelita Online;@RepelitaO;17/05/2023 19:06;Survei Ungkap Kepuasan Publik Terhadap Kinerja Pemerintah Meningkat Pasca Kenaikan BBM, Apakah Rasional?;neutral
Cahaya kelana;@santoso_dombleh;17/05/2023 18:16;"Topik = pasca kenaikan harga BBM 
Sasaran survey = penerima bansos .
Pertanyaan survey = senangkah bapak/ibu setelah terima bansos ?
Jawaban = sangat puas .";negative
Ari Arini;@AriArini7;17/05/2023 17:06;wkwkw, lucu juga para bani busedan, ngambil sumber berita yg ga valid, Charta Politica melakukan survey di tgl 2-7 Mei 2023, ga ada statement pasca kenaikan BBM, lagipula, emang kapan terakhir harga BBM (khususnya Pertalite) naik ?;negative
boboko;@Dudin36449619;17/05/2023 16:48;Hanya masyarakat GOBLOK, yang merasa puas atas kenaikan BBM,,, ;negative
KritiKuS;@kri_tik_us;17/05/2023 16:28;"Kata Tukang Survei,
Pasca Kenaikan BBM, Kepuasan Publik terhadap Pemerintah jokowi Naik Drastis -";negative
Limi ruslai;@BangRus23;17/05/2023 16:22;Kalau alasannya masyarakat puas dengan kenaikan BBM trus kenapa takut kemarin waktu harga migor tinggi ? Kan seharusnya biarin saja harga migor tinggi kan masyarakat puas dengan kenaikan2 itu;negative
ulinpo;@lencor_maenp0;17/05/2023 16:11;Dari dulu juga gak ada yg senang kenaikan BBM, gemana ceritanya masyarakat jadi puas coba biarkan sibotak jelaskan;negative
Yonz3_lp;@WiyonoLumba;17/05/2023 16:02;"He....3x
Lutuuuu...
Harga BBM naik, kok masy puas...???

(Bener tuh, sure-pay nya di pom bensin, dooong...)";negative
Bambang Prakoso;@bprakoso3571;17/05/2023 15:32;beritanya yang ngawur om. Video lengkapnya nggak seperti itu. tetep abis kenaikan bbm turun tingkat kepuasan;negative
Arif Naleraja;@Arifnaleraja;17/05/2023 15:25;Revisi 191/ 2014 saja belum terbit sejak kenaikan harga BBM kok membuat wacana bla bla bla. Opsi Baru! Beli Pertalite Bakal Dibatasi Beberapa Liter/Hari;neutral
Quality Control;@TukangQc;17/05/2023 15:11;"kalo bisa di bangun semua setara jln tol pak.
kalo anggarannya kurang bisa ngutang, naikan pajak dan BBM lagi. 
drpd ngutang buat jln tol yg menikmati hanya yg punya mobil, toh rakyat semua yg menanggung beban utang lwt kenaikan pajak dan BBM, imbasnya semua naik";negative
Enny E.;@ElfizaEnny;17/05/2023 15:00;"Memang Rakyat Indonesia ini Luar Biasa, selalu puas apapun yg terjadi puassss....

Charta Politika: Pasca Kenaikan BBM, Kepuasan Publik terhadap Pemerintah Naik Drastis -";negative
MAWAN;@sjm_properti;17/05/2023 14:31;"Macam ini hasil survey mu,botak..???

Sejak kapan kenaikan BBM orang bisa terpuaskan
Kau yang buat kau yg naikin kau pula yg bilang puas";negative
himura;@himura89517038;17/05/2023 14:01;Di negara manapun, kalau BBM naik pasti picu krisis ekonomi, dan berujung pada protes, di negeri ini BBM naik pada puas... Waras Kah?;negative
Panji Gorengan;@Penyajikopi;17/05/2023 13:59;"Secara logika memang benar. Kenaikan BBM menaikkan kepuasan publik. Puas dalam naik darahnya....
Muehehe";negative
bambang tirto guspramotto;@BGuspramotto;17/05/2023 13:52;saya berharap ada pihak yang melakukan kajian ilmiah atas pernyataan pasca kenaikan BBM kepuasaan publik naik drastis.jika terbukti tidak menggambarkan fakta,agar dilanjukan ke proses penuntutan hingga pimpinan charta politika masuk penjara ;negative
mandra gate tea;@dadangs54765204;17/05/2023 13:51;Said Didu gak paham arti ruang dan waktu antara kenaikan BBM dan kepuasan rakyat terhadap pemerintah....bodoh dipiara.;negative
Apa sih, Apa dong!?;@rumah_dangdos;17/05/2023 13:36;Seharusnya charta politik bilang juga doong: plus rakyat malah ingin memberi apresiasi  setinggi-tingginya atas kenaikan BBM yg terjadi…;negative
asha DBM;@ashadbm0;17/05/2023 13:30;"Pertanyaan jebakan tukang survey abal2:

Berdasar survei Poltracking dan LSI, kepuasan masyarakat disebabkan faktor BLT dan ""Membantu rakyat kecil"".

Keduanya dikucurkan pasca kenaikan BBM.";negative
asha DBM;@ashadbm0;17/05/2023 13:30;"Pertanyaan jebakan tukang survey abal2:  

Berdasar survei Poltracking dan LSI, kepuasan masyarakat disebabkan faktor BLT dan ""Membantu rakyat kecil"". 

Keduanya dikucurkan pasca kenaikan BBM.";negative
polsek firdaus;@polsek_firdaus;17/05/2023 13:24;"Personil Polsek Firdaus dan Unit Intel Polsek Firdaus  melakukan  deteksi dan  monitor  stock BBM  pasca penyesuaian harga/kenaikan harga BBM Bersubsidi  serta kelangkaan BBM di SPBU - SPBU diwilayah hukum Polsek Firdaus 

#polsekfirdaus";neutral
SrikandiMuslim2;@Srik4ndiMuslim2;17/05/2023 13:18;"PKI bangsatnya di mana? 

Charta Politika: Pasca Kenaikan BBM, Kepuasan Publik terhadap Pemerintah Naik Drastis 
https://gelora.co/2023/05/charta-politika-pasca-kenaikan-bbm.html…

#RakyatPilihCapresPrestasi 
#RakyatPilihCapresPrestasi";negative
Papa Loren;@papa_loren;17/05/2023 13:02;"Charta Politika: Pasca Kenaikan BBM, Kepuasan Publik terhadap Pemerintah Naik Drastis.

Coba surpeynya di POM BENSIN/sbg uji coba tugaskan 1 org aja di bbrpa titik pom bensin trus sebarin hasilnya ke pengendara yg isi BBM.
Klo ngga bonyok br ak percaya..";negative
Fir'aunGoDown;@RakyatBerisik;17/05/2023 12:48;Surpey tertolol yg pernah ada, lu pikir bbm naik nggak diikuti kenaikan harga barang2 ? Kalo ada yg masih puas, ngibul lu pasti sama kyk raja ngibul;negative
mr.pain;@mrpain38487343;17/05/2023 12:26;Ini relatenya dengan yang katanya setelah kenaikan BBM kepuasan Rakyat ke Pemerintah meningkat ya he?;negative
Juniar siagian;@JuniarSgn;17/05/2023 11:54;Goblok rakyat mana yang ketika kenaikan bbm rakyat ya puas  ngaco lu ah dasar charta survei pesanan ;negative
Papua Indonesia;@PapuaIndones1a;17/05/2023 11:48;"TENG! 'Pertalite' Naik 200/Liter, Simak Harga Baru BBM di SPBU dari Aceh hingga Papua 17 Mei 2023 - https://ift.tt/Pfhga7m - Jambi Ekspres
https://ift.tt/HvSTwOt

#PapuaIndonesia";neutral
beck ozark;@dulrezak;17/05/2023 11:42;Setahu saya yg biasanya disebut kenaikan baik utk BBM ataupun Komoditi Bahan Pokok yang menyangkut hidup orang banyak itu pasti akan bertentangan yakni tidak puas kecuali kenaikan Gaji…bener nggak sih;negative
Hardiman;@OmHardiman;17/05/2023 11:29;Bro yunarto coba jelaskan korelasinya bagaimana kenaikan BBM  rakyat puas ?! Pakai dasar aoa anda punya kesimpulan ? Parameter yang mana jadi rujukan ?!;negative
Wanheart News;@news_wanheart;17/05/2023 11:02;"Ngibul bin Hoax..!

Charta Politika: Pasca Kenaikan BBM, Kepuasan Publik Terhadap Pemerintah Naik Drastis https://wanheartnews.com/2023/05/charta-politika-pasca-kenaikan-bbm.html…";negative
Wanheart News;@news_wanheart;17/05/2023 11:01;"Hoax bin Ngibul.. Yang Ada Ambles Kuciwa!

Charta Politika: Pasca Kenaikan BBM, Kepuasan Publik Terhadap Pemerintah Naik Drastis 
Alhamdulillah Ya Allah 32 Tahun Cat 3 Cat 4 Cat 5 Cat 6 Indra Sjafri #SEAGames2023 #ChampionsLeague https://wanheartnews.com/2023/05/charta-politika-pasca-kenaikan-bbm.html…";negative
B0zzVanc1;@vanc1Bozz;17/05/2023 10:57;"Emangnya kenaikan harga barang dan jasa imbas dari naiknya harga BBM cuman pas kenaikan harga BBM aja ya? Abis itu gak ada efek domino lagi ya? 
Trus rakyat langsung puas di bulan November dgn kinerja Jokowi? 
Muke gile! ";negative
Yunarto Wijaya;@yunartowijaya;17/05/2023 10:43;Hehe sana dengerin n nonton dulu video rilis saya... Dan baca dulu yg bener datanya... Saya bilang mengalami penurunan pada saat kenaikan bbm dan naik kembali di bulan november, dst.. Malu nanti ah dah teriak2 keras gitu... ;neutral
Hidayat;@Hidayat74619968;17/05/2023 10:28;"Bagi oknum2 pengusaha kenaikan bbm bukan ancaman bagi mereka tinggal pasang tarif tinggi. Coba kita telaah l; kenaikan harga bbm 30% kira2 kebutuhan pokok naiknya 30% gak ?";neutral
Arief Darmawan;@adarmawan26;17/05/2023 10:18;"Harga bensin turun lebih dari 12% dari tahun lalu, bahkan saat harga naik di bulan April dari bulan Maret. Penjualan di SPBU anjlok sejalan dg harga bensin (grafik hijau-merah di bawah).

CPI makanan turun untuk bulan kedua scra berturut-turut, tapi masih naik 7% dari tahun lalu.";neutral
Moeh. AS Ghazali;@MohAS_G;17/05/2023 10:15;"HASIL LSI BERBAYAR..?
LOE PERCAYA DATA LSI ATO FAKTA..? DIMANA KENAIKAN BBM + PAJAK + KORUPSI TIDAKLAH BERBANDING LURUS DGN KEPUASAN PUBLIK DI NEGARA BANGSA MANAPUN.";negative
cah Dahlok;@GosongImam;17/05/2023 10:03;"Apakah benar hasil survey dr Charta Politika 
@yunartowijaya
  klo kepuasan rakyat terhadap pemerintah naik setelah ada kenaikan BBM.
Apakah anda puas dg kebijakan kenaikan BBm oleh pemerintahan sekarang?";neutral
#RezimGaduh;@Ombahku;17/05/2023 09:52;"Pesan ingin disampaikan si tukang survey ini :
Kenaikan BBM tidak ada pengaruh di Masyarakat, sehingga kebijakan naikkan harga BBM no problem.
Kemampuan dan daya beli masyarakat naik.
Pertumbuhan ekonomi meroket
Kesejahteraan rakyat naik.";negative
marek_jurig;@mulyaditea;17/05/2023 09:52;Survey yang aneh. Rakyat senang sama kenaikan bbm. Apakah rakyatnya pengusaha  pengeboran minyak;negative
The Unleashed Thunderbolts;@shawaiqmursalah;17/05/2023 09:08;Yg namanya BBM naik, kebutuhan pokok naik. Dan gak ada tuh emak-emak yg seneng harga keb pokok naik apalagi asupan nafkah buat dapur gak ada kenaikan. Trus bilang masyarakat puas??? ;negative
Putra;@Putu_Putr;17/05/2023 08:52;"Botak streess  
@yunartowijaya
 kasihan mereka yang berdampak kenaikan BBM atas survey botak.";negative
M Fajar Wahyudi;@MFajarWahy27058;17/05/2023 08:51;Kenaikan BBM tu termasuk salah satu kebodohan  dan ketidakmampuan pemerintah...kantong pribadi aja dipertebal... busuk;negative
M Fajar Wahyudi;@MFajarWahy27058;17/05/2023 08:49;Charta Politika ..mulut beli dimana ..kl boleh sayabl mau beli mulutmu biar saya juga bisa buat hoak dna dapat uang dong...mulut mulut sampah tu orang yg mengatakan puas karena kenaikan BBM..;negative
NephiLaxmus;@NephiLaxmus;17/05/2023 08:46;"Justru tidak aneh kalau pasca kenaikan BBM kepuasan masyarakat meningkat. Berdasar survei Poltracking dan LSI, kepuasan masyarakat disebabkan faktor BLT dan ""Membantu rakyat kecil"". Keduanya dikucurkan pasca kenaikan BBM.";negative
RakyatBiasa;@ViralHot5;17/05/2023 08:41;Saran aja klo publik puas kenaikan bbm gimana klo dinaikin 20rb per liter. Atau 50rb. Biar makin  puas ;negative
lanang gede;@bedugtengahawan;17/05/2023 08:18;saya sumpahin yg mengatakan pasca kenaikan BBM publik semakin puas , org yg mengatakan begitu segera mendapat pahala terbaik. sebagaimana telah menutup mata melihat kenyataan. dari Saya org yg sangat dirugikan dg kenaikan BBM;negative
ifada;@Qshareina;17/05/2023 07:59;Lawakan bgt, sejak kapan ada pemerintah yg abis bikin kebijakan gak pro rakyat kecil trus rakyatnya puas dg kinerja presiden? Oh mungkin maksudnya sebagian kecil rakyat (oligarki) yang puas. Krna kenaikan bbm menguntungkan mereka. Yun2 dikira semua rakyat indonesia bego apa;negative
Sandal Jepit;@Nono25734439;17/05/2023 07:57;Yun, kamu itu lucu, dan mana mana kalau harga naik, apapun itu yg ada rakyat ngeluh, walaupun upah naik, tetep aja imbas ke barang atau belanjaan lain yg makin naik, kalau survey yaaa di tanya dulu yg di surveynya, jangan yg punya pom bensin yg ditanya, sama juga bohong Yuuun...;negative
aawafa;@aawafa4J4;17/05/2023 07:55;puas????…. ada rekam jejak yg demo protes kenaikan BBM dulu… mungkin yg puas mereka sekarang;negative
yadisupriyadi;@yadisupriyadi;17/05/2023 07:50;keren, berarti udah jelas rakyat sangat puas dengan kenaikan BBM, coba sekalian naekin harga beras dan migor, pasti tambah meroket hasil surveynya;negative
Sach One;@one_sach97004;17/05/2023 07:35;Harga mencekik di bilang puas, betul memang masyarakat puas tapi meratapi yg pasca kenaikan BBM semuanya ikut naik.;negative
kak aries;@pak_aries_ae;17/05/2023 07:29;Pak Didu paham kan soal kebijakan BBM? Hehehe;neutral
Ivon;@budiatiAn;17/05/2023 07:19;Mgkn dianggap rakyat Indonesia se gila dan se bodoh itu ya....hbs kenaikan BBM kepuasan publik meningkat. Cari uang gak se nista itu lah caranya.;negative
M. Fikri™;@mhmfikri;17/05/2023 07:15;logika ngawur, kenaikan harga barang ato BBM dmn' pasti membuat rakyat berang, marah.. bahkan di negara kaya sekali pun;negative
Satria Manggala;@SatriaM80232145;17/05/2023 07:04;"Itu rumusan gemana 
@yunartowijaya
 ko bisa kenaikan BBM bisa menaikan kepuasan Publik terhadap Pemerintah ";negative
Diandra Kartini;@diankrtn;17/05/2023 07:01;"Survei yang lucu, jika kepuasan publik disebabkan kenaikan BBM, sekalian saja pemerintah mematok harga pertalite 20ribu/,liter. Agar kepuasan publik mencapai titik puncaknya, bukan begitu bang 
@yunartowijaya
 
Bikin survei yah jgn ketahuan dipesan dan dibayar toh bang. Malu";negative
Politik-IDN;@IdnPolitik;17/05/2023 07:00;Sampean salah satu contoh  masyarakat yg tingkat kepuasannya naik akibat kenaikan BBM kah?;negative
Untung Muchdari;@UMuchdari;17/05/2023 06:47;Kalau memang dengan kenaikan harga BBM publik merasa puas dengan Pemerintah sebaiknya Pemerintah menaikan BBM kembali 100 x lipat atau 200 x lipat harganya dari sekarang pastinya publik akan sangat puas kepada Pemerintah.;negative
KEBENARAN HAQIQI;@ZoelHayat;17/05/2023 06:21;"KEBOHONGAN HAKIKI
Dihampir semua Negara bila terjadi Kenaikan Harga BBM, Pastinya Ribut, karena berimbas pada kondisi Ekonomi Kerakyatan.
Koplak jika terjadi Kenaikan Harga BBM, Rakyat merasa Senang dan Puas.";negative
@boyfahrullah;@boyfahrullah;17/05/2023 06:09;Inilah bukti bahwa survei yg dilakukan secara abal2 dan serampangan oleh Yunarto CS, dimana itu rumusnya klo BBM naik publik puas atas kebijakan pemerintah menaikkan BBM, klo mau menjilat rezim jgn terlalu bodoh lah.;negative
Ummu Arga;@rahmaniarbaftim;17/05/2023 05:55;"Iyo no, wong de'e buzzeRp merangkap tukang survei bayaran. 

Mana ada rakyat yg senang dgn kenaikan bbm? Angger mangap ae lek ngomong.";negative
ufron arifin;@UfronArifn;17/05/2023 05:37;Survey tolol, lu pikir rakyat seneng dg kenaikan BBM;negative
WA57;@tukangbatu_;17/05/2023 02:09;"bangke
hanya masyarakat goblok yg puas dgn kenaikan bbm
analogi dan nalarmu busuk tak berotak!
mau kere mau kaya,melihat bbm naik puas??? helooowwww yg disurvey spesies apa taakk botakkk??? ";negative
RakyatBiasa;@ViralHot5;17/05/2023 01:49;Emang Ada yg puas dengan kenaikan bbm kah ;neutral
don dong;@dondong68493002;17/05/2023 01:48;apa ini akan memicu kenaikan bbm lagi ?;neutral
Gelang-giok;@Aditlasri3;16/05/2023 23:38;Hanya di zaman Pinokio: publik puas atas kenaikan BBM.;negative
Papajon;@ntoniusn;16/05/2023 23:38;"Agustus BBM naik, Oktober temen kita lahiran.

Bulan September minta jualannya diborong buat pegangan lahiran. Mana pas doi chat minyak sama gas nya udah abis 

Chat 22 September 2022 biar relate sama momen kenaikan BBM.";neutral
Eko Jhones;@ekojhones77;16/05/2023 23:35;"Semakin aneh kan surveinya Charta Politika ini.
Narasinya gak sesuai kenyataan mosok publik puas dgn kenaikan harga BBM?
Walaupun jadi penjilat pemerintah ya yang logis aja klo bikin survei…sebenernya yg disurvei siapa sih? Buzzerp yang disurvei kah ?!";negative
Fier Collection;@FierCollec6141;16/05/2023 23:18;gimana ceritanya kenaikan bbm, publik puas terhadap pemerintah;negative
Pakde Surojo;@PakdeSurojo;16/05/2023 23:17;kalo rakyat puas dg kenaikan harga bbm, jangan-jangan yg disurvey mendem semir...;negative
Muhamad fahri Wefisidole;@muhamadfahriw;16/05/2023 23:14;Saya kena dampak langsung bang dari kenaikan BBM, sebagai supir taxi online, dulu beli bensin 1 hari paling max 150k ( mobil saya sigra) , sekarang 200,  penghasilan sami mawon, , harus extra 50k buat bensin, belum buat spare part dan perawatan mobil, zolim bener emang ni rezim;negative
DuniaIndah;@Dunianyasantai;16/05/2023 23:12;"Lagi mau mau cari orang yg bahagia dengan kenaikan BBM.
Asuuh tenan surveynya ";negative
DuniaIndah;@Dunianyasantai;16/05/2023 23:08;"Cuma bisa bilang,ke 
@yunartowijaya
 nalarmu dimana? Apa yg bisa menyebabkan kenaikan BBM puas,
Jabarin dong.";negative
Next Generation99;@NGeneration99;16/05/2023 23:03;Kenaikan bbm rakyat bergembira ;positive
Pj;@Parjiyaawgmail1;16/05/2023 22:59;Secara logika kenaikan BBM itu membebani rakyat, tapi rakyat kok puas itu, jadi rakyat yang mana yang disurvei, yang mendapat keuntungan dari kenaikan BBM?;negative
Rustam*@;Rustam*@;16/05/2023 22:39;"dampak kenaikan BBM semua harga barang dan jasa ikut naik. cuma publik  TOLOL yg PUAS.
parah loo SEMPAK FIR'AUN";negative
Aidin Azmi Akun ke 4;@AidinAzmi;16/05/2023 22:06;Apa tidak ada lagi dari kebijakan pemerintah yang bos membuat publik puas??? Dungu  benar naiknya BBM publik puas;negative
LR;@potathought;16/05/2023 21:59;Katanya ada scene Toretto ikut demo waktu pertalite naik jadi Rp10.000 ya min?;neutral
Cahaya kelana;@santoso_dombleh;16/05/2023 21:47;"Beritanya kenaikan BBM.
yg di survey penerima bansos .
Pertanyaan survey ; senangkah bapak / ibu setelah menerima bansos.
Hampir 100%  menjawab senang .";negative
BeritakanID News;@BeritakanID_com;16/05/2023 21:44;Charta Politika: Pasca Kenaikan BBM, Kepuasan Publik Terhadap Pemerintah Naik Drastis;positive
BONGI SUMULE;@DIHYAHDAFFA;16/05/2023 21:28;Otak Sungsang, mana ada rakyat yg senang Harga BBM Naik. Kalau BBM naik maka automatis akan  menimbulkan efek domino kenaikan harga2 yg lain.;negative
Just Me;@the_X_factors;16/05/2023 21:23;Rakyat wakanda memang gila, disaat kondisi keuangan ancur pasca pandemi masih happy dengan kenaikan bbm ;negative
arya;@Suharto91638148;16/05/2023 20:55;Survei nggak waras kenaikan BBM itu membuat rakyat sengsara bukan puas..klo puas berarti otak nya Uda terkontaminasi..;negative
