created_at,Komentar,Sentiment,Score,month_year
2023-08-23 22:51:04+00:00,"@tanyarlfes Kalau mau nabung, bikin (minimal) dua rekening, bikin tiga kalau kamu selalu belanja online, pakai QRIS bank, dan gesek debit kalau belanja).  1 rekening KHUSUS nabung (bank digital) dan 1 rekening khusus transaksi + nerima income (bank convent yang banyak dipakai lingkunganmu).",neutral,701.923.668.384.552,2023-08
2023-08-24 00:19:21+00:00,"Tanggapan perihal Masalah Refund Transaksi QRIS yang Salah Nominal"" https://t.co/ebOBtSP0Sj""",neutral,7.208.868.861.198.420,2023-08
2023-08-24 03:36:42+00:00,"Pelaksanaan Pekan Qris Nasional 2023 di Wisata Belanja Kaltim Samarinda dimana para pengunjung diwajibkan untuk melakukan scan Rp 1 dan mendapat kupon undian berhadiah atau potongan harga sebesar Rp 5.000,- .   Adapun total transaksi qris di bankaltimtara sebanyak 1041 tapping. https://t.co/vizzKAENQZ",neutral,9.790.539.741.516.110,2023-08
2023-08-24 03:38:07+00:00,"@ID_Rungkad Selanjutnya, pengenaan biaya MDR kepada merchant dalam penggunaan QRIS sebagai metode transaksi bertujuan untuk peningkatan manfaat dari QRIS. Lebih lanjut, besaran biaya MDR QRIS dikenakan sesuai dengan kategori dari merchant tersebut. (2)",neutral,96.021.169.424.057,2023-08
2023-08-24 03:38:24+00:00,"@ID_Rungkad Adapun informasi mengenai besaran biaya MDR yang dikenakan kepada merchant, dapat kamu akses melalui tautan berikut: https://t.co/DCehRqCWlY. Sebagai informasi. BI mendorong masyarakat untuk transaksi secara non tunai salah satunya menggunakan QRIS (3)",neutral,9.764.330.983.161.920,2023-08
2023-08-24 07:29:07+00:00,"Nominal transaksi QRIS terus menunjukkan pertumbuhan sebesar 84,50% (yoy) sehingga mencapai Rp18,01 triliun, dengan jumlah pengguna 38,24 juta dan jumlah merchant  27,51 juta yang sebagian besar merupakan UMKM.",neutral,9.574.860.334.396.360,2023-08
2023-08-24 07:43:04+00:00,"BI Catat Transaksi Kartu Kredit dan Debit Turun, QRIS Naik https://t.co/RZN2BC0xfM",neutral,9.977.803.826.332.090,2023-08
2023-08-24 07:53:10+00:00,"Transaksi Digital RI Tumbuh Pesat, QRIS Juara  https://t.co/A1iTX5V47Q",neutral,9.510.912.895.202.630,2023-08
2023-08-24 08:18:40+00:00,"BI Catat Transaksi Kartu Kredit dan Debit Turun, QRIS Naik https://t.co/OgGvLehySj",neutral,9.976.367.950.439.450,2023-08
2023-08-24 08:43:00+00:00,@tuxer Selamat sore Bapak Eko. Boleh diinfo apakah keluhan yang sebelumnya disampaikan melalui DM terkait kendala transaksi QRIS saat ini dana sudah dikembalikan dan laporan dapat ditutup? Terima kasih - Carla,neutral,9.905.023.574.829.100,2023-08
2023-08-24 09:01:44+00:00,"mau jasa pinjem qris yang fee nya per transaksi dong, drop fee yaa #zonauang #zonajajan #zonaba",neutral,9.744.169.116.020.200,2023-08
2023-08-24 09:18:33+00:00,"BI catat nilai transaksi QRIS mencapai Rp 18 triliun hingga Juli 2023, naik 84,5 persen (yoy). #bisnisupdate #update #bisnis #text https://t.co/JrFk8gx7Zv",neutral,9.958.924.055.099.480,2023-08
2023-08-24 09:28:50+00:00,"@Yhzkl7_ @i_m_mortal_ hahahaha iya, kemarin padahal ga selesai transaksi nya dan ga jalan juga progres scan QRIS berkali kali",negative,7.809.643.149.375.910,2023-08
2023-08-24 09:32:20+00:00,Wah makin hebat nih @Menkominfo Punya Jurus Baru Berantas Judi Online 🤔🤔🤔 https://t.co/IcGkExgZN6 #Qris #uangvirtual #RekeningBank yang transaksi lebih dari 10x perhari perlu di perhatikan dong tentunyaaaaa ☺☺☺,positive,5.021.942.853.927.610,2023-08
2023-08-24 09:34:35+00:00,"Tumbuh 84,5 Persen, Transaksi QRIS Tembus Rp 18,01 Triliun https://t.co/8HuYY4nXPg",neutral,9.920.668.601.989.740,2023-08
2023-08-24 09:55:06+00:00,"Salah satu tips supaya usaha kamu semakin berkembang yaitu dengan menggunakan QRIS bank bjb 😉  Nikmati transaksi lebih fleksibel sekarang juga! Yuk, kunjungi Kantor Cabang bank bjb terdekat sekarang juga ✨   Untuk info lengkapnya kunjungi kami di https://t.co/oTq7q9tqfS… https://t.co/f0Q4S8k2TO",neutral,9.551.189.541.816.710,2023-08
2023-08-24 10:35:46+00:00,"Promo QRIS neobank ada di mana-mana! Transaksi ke PINTU &amp  Indodax juga ada promonya pakai QRIS neobank. Top up jadi lebih hemat, deh! 🤩  Yuk, transaksi pakai QRIS di aplikasi neobank! Info lengkap, klik https://t.co/pw4Ly4yH8T  #neobank #BankNeoCommerce #UntungAdaneobank https://t.co/fzAKHBz4sS",neutral,8.171.355.128.288.260,2023-08
2023-08-24 11:39:32+00:00,"Sebelum masuk ke area Konser, kamu bisa jajan makanan dan minuman di experiental area, tapi nggak hanya itu aja.. di sini juga ada OCTO Vending guys!   Nah, untuk payment jangan lupa gunakan QRIS OCTO Mobile ya, transaksi jadi lebih mudah dan #Beneran praktis banget!   Eiittss,… https://t.co/Ne7YaRJ3Np",positive,9.411.842.823.028.560,2023-08
2023-08-24 12:10:34+00:00,"Transaksi QRIS Tembus Rp18 Triliun, Pengguna UMKM Capai 27,51 Juta https://t.co/yuhNia8t7b",neutral,9.945.418.238.639.830,2023-08
2023-08-24 12:13:32+00:00,"Gubernur BI Perry Warjiyo mengatakan transaksi uang elektronik dan penggunaan QRIS tumbuh, sedangkan pemakaian ATM, kartu kredit dan debit turun. https://t.co/aT3ANCBerj",neutral,996.845.006.942.749,2023-08
2023-08-24 12:48:54+00:00,"@mrtjakarta min, senin lalu saya mau topup flazz di vending machine pake qris. Saldonya udh kepotong lalu transaksi gagal, itu teknis refundnya gmn ya?",neutral,925.210.177.898.407,2023-08
2023-08-24 12:51:31+00:00,qris mobile bni lu benerin anjir @BNI @BNICustomerCare GUE MAU TRANSAKSI JADI GA BISA???,neutral,9.214.584.827.423.090,2023-08
2023-08-24 13:32:25+00:00,"Bank Indonesia (BI) mencatat transaksi QRIS mencapai Rp 18,01 triliun hingga Juli 2023. Angka ini tumbuh 84,5% dibandingkan periode yang sama tahun lalu. https://t.co/PN03v9QIo4",neutral,991.174.578.666.687,2023-08
2023-08-24 14:21:09+00:00,Nilai transaksi pada Quick Response Indonesian Standard (QRIS) terus menunjukkan kenaikan. Jumlah pengguna kini tembus Rp 18 triliun. https://t.co/ZuXKGm1fCy,neutral,9.940.189.123.153.680,2023-08
2023-08-24 15:39:03+00:00,"bayar qris ampe debit kaga bisa.. mba2 sebelom w mau bayar pake ovo, kaga dikasih tau di awal gabisa pake transaksi digital, ya bete lah",negative,9.955.833.554.267.880,2023-08
2023-08-25 01:28:04+00:00,"Transaksi QRIS Tumbuh 84,50 Persen, Bank Indonesia: Capai Rp 18,01 Triliun #TempoBisnis https://t.co/1hHEDY6x7g",neutral,9.955.877.065.658.560,2023-08
2023-08-25 01:30:11+00:00,"Sun and Sands lagi promo? Yukk serbuu!  Dengan minimum transaksi Rp1,5 Juta, kamu bisa menikmati potongan Rp100 Ribu, transaksinya pakai QRIS di myBCA/BCA mobile/Sakuku. Promo ini berlaku 2 hari saja loh!😳🤩  Jangan sampai ketinggalan, cek selengkapnya di https://t.co/xaPMsCAuKD https://t.co/uUu03rv6Ji",neutral,9.523.289.799.690.240,2023-08
2023-08-25 03:37:30+00:00,"Udah gajian, waktunya Bobotoh buat jajan dan belanja bulanan! 🛒✨  Bayar pake QRIS, kamu bisa dapetin rezeki saldo maksimal Rp10.000 dengan minimum transaksi Rp20.000 bagi pengguna baru QRIS Aladin! https://t.co/k8qWumZ8tl",neutral,9.362.772.703.170.770,2023-08
2023-08-25 07:04:05+00:00,"BI: Transaksi Pakai QRIS Naik, Tapi ATM hingga Debit Turun https://t.co/BIcPnORp0r",neutral,997.283.697.128.296,2023-08
2023-08-25 07:05:34+00:00,"Transaksi QRIS Melonjak 84,5%, Masyarakat Jarang Tranksi Kartu ATM? https://t.co/AwROi9B64h",neutral,990.202.784.538.269,2023-08
2023-08-25 08:02:49+00:00,"@danawallet tadi saya melakukan pembayaran qris dengan dana cicil, setelah transaksi berhasil masuk notif kalau dananya direfund. dan pembayaran ke toko tidak masuk, tapi limit saya tidak kembali dan ada cicilan baru untuk transaksi yang gagal tersebut.   bisa mohon bantuannya",neutral,9.551.543.593.406.670,2023-08
2023-08-25 08:14:48+00:00,"Ingin tampil keren tapi tetap hemat? 😆👟   Datang ke Vans dan dapatkan potongan Rp100 Ribu dengan minimum transaksi Rp1,5 Juta pakai QRIS di myBCA/BCA mobile/Sakuku. Promo ini berlaku 2 hari aja! https://t.co/nee3tQyiHG",neutral,9.882.351.160.049.430,2023-08
2023-08-25 08:15:34+00:00,"Pengen tampil keren tapi tetap hemat? 😆👟   Yuk datang ke Vans dan dapatkan potongan Rp100 Ribu dengan minimum transaksi Rp1,5 Juta pakai QRIS di myBCA/BCA mobile/Sakuku. Promo ini berlaku 2 hari aja loh! https://t.co/F61Egl788T",neutral,9.803.321.361.541.740,2023-08
2023-08-25 08:22:37+00:00,"Tanggapan perihal Akun Dibobol, Transaksi Kirim Uang dan QRIS DANA CICIL Tanpa Verifikasi!"" https://t.co/RXsKW9L1RG""",neutral,9.870.029.091.835.020,2023-08
2023-08-25 09:01:25+00:00,"Kedua, pembayaran digital antara lain introduksi dari QRIS oleh BI dan solusi mobile payment, yang telah meningkatkan efisiensi transaksi UMKM, mengurangi ketergantungan kepada uang tunai, dan memperluas basis pelanggan.",positive,7.648.031.711.578.360,2023-08
2023-08-25 09:38:48+00:00,"Mau belanja sepatu baru? Jangan lewatin promo Adidas satu ini! Nikmati potongan Rp100 Ribu dengan minimum transaksi Rp1,5 Juta menggunakan QRIS di myBCA/BCA mobile/Sakuku. Promo berlaku hingga 26 Agustus 2023 aja loh!  Cek selengkapnya https://t.co/K20c2UJXEj https://t.co/jDeujN86DQ",neutral,9.601.260.423.660.270,2023-08
2023-08-25 09:41:40+00:00,"Transaksi QRIS Hingga Rp18 Triliun, UMKM Capai 27,51 Juta User https://t.co/grgiEq2QQN https://t.co/fgXHjqQGZU",neutral,9.951.578.974.723.810,2023-08
2023-08-25 10:11:11+00:00,"2x gagal bayar qris, akhirnya milih pake debit aja, berhasil. Abis itu dapet notif kalo 2 transaksi yg pake qris berhasil dua2nya. Jadi gw kyk bayar buat makan 3 org 🫠🫠🫠",neutral,7.473.483.085.632.320,2023-08
2023-08-25 13:08:04+00:00,@Sukmawati14707 Sangat disayangkan atas kendala yang Ibu @Sukmawati14707 alami. Saat ini kami tidak menerima informasi kendala transaksi QRIS ya. Mohon kesediaan Ibu untuk mengirimkan gambar atau capture terkait kendalanya melalui,neutral,9.372.701.048.851.010,2023-08
2023-08-25 14:33:19+00:00,"@icebecr Kakak gaada nyimpen nomer atau tau akun twitternya gitu?? takutnya ini buka QRIS dia. Soalnya aku juga sering QRIS ku dipake transaksi temenku, dia minjem.",neutral,9.465.476.274.490.350,2023-08
2023-08-26 01:04:33+00:00,"Transaksi QRIS Cs Melesat, Kartu Debit &amp  Kredit Mulai Ditinggal Nasabah? https://t.co/scXEFvhxVM",neutral,996.637.225.151.062,2023-08
2023-08-26 05:30:37+00:00,"Trade-offnya adalah QRIS BNI lebih ribet dibanding QRIS Gopay yang bisa satsetsat pake biometrik bisa menyelesaikan transaksi dibawah 20 detik.  *Buka QRIS dari shortcut* *Scan QR* Berapa bang?"" ""15rb"" *ketik 15.000* *confirm* *tempel jari* *done*""",neutral,5.100.006.461.143.490,2023-08
2023-08-26 05:42:30+00:00,"Beli donat 2 biji buat diri sendiri di @JcoIndonesia Mall Bassura, ga bisa bayar cashless karena transaksi &lt  50rb. Kalah lu Jco sama pedagang basreng kaki 5. Goceng aja bisa QRIS 😒",neutral,5.125.290.751.457.210,2023-08
2023-08-26 07:25:30+00:00,"Tren Penggunaan QRIS di Sumut Tumbuh Positif, Tercatat Total Transaksi Capai Rp 4,91 Triliun   https://t.co/zXoJ8K3IwB via @tribunnews",neutral,9.942.512.512.207.030,2023-08
2023-08-26 08:09:43+00:00,"LinkAja Indonesia 7 menit  · Punya livin poin? Kamu bisa loh menukar livin poin-mu jadi saldo bonus LinkAja. Bisa dipakai untuk semua kebutuhan dari bayar tagihan hingga transaksi QRIS. *S&amp K berlaku Informasi lengkap, cek https://t.co/jmh4U4f8Qf... Customer Service: www.linkaja.i https://t.co/RFkGCJRwjI",neutral,9.848.175.644.874.570,2023-08
2023-08-26 10:59:22+00:00,wta dong buat BA yang pake qris dana bisnis kalau ada transaksi di hari jumat bisa ditarik saldonya sabtu atau senin ya? #zonauang #zonaba,neutral,9.476.915.001.869.200,2023-08
2023-08-26 11:15:53+00:00,"@azvyae Ya setidaknya bisa mengurangi ‘fraud’ saat bertransaksi menggunakan kartu bank di ATM maupun saat belanja offline (skimming, carding). Tapi kemungkinan bakal marak praktek gestun jika transaksi cardless (bayar, tarik/setor tunai, paylater dgn QRIS) sudah populer.",neutral,6.799.913.048.744.200,2023-08
2023-08-26 12:15:34+00:00,"@JeniusConnect saya tadi transaksi dengan qris, tapi kok tidak masuk ke historynya ya? Sedangkan dananya sudah terdebit. Bagaimana ini?",negative,870.843.231.678.009,2023-08
2023-08-26 12:16:16+00:00,"@jeniushelp saya tadi transaksi dengan qris, tapi kok tidak masuk ke historynya ya? Sedangkan dananya sudah terdebit. Bagaimana ini?",negative,9.435.698.986.053.460,2023-08
2023-08-26 12:42:27+00:00,mba indomaret modus minta nomor gua alasannya qris gua gagal transaksi,neutral,8.274.030.089.378.350,2023-08
2023-08-26 12:51:53+00:00,"@abeeyadr gaada kak, telegram dia ilang setelah ngasih akun. cmn ngasih qris aja pas transaksi 🥲",neutral,8.152.666.687.965.390,2023-08
2023-08-26 13:26:31+00:00,"@maharaniiwijaya Hai Sobat BRI, mohon maaf atas kendala transaksi QRIS yang dialami. Guna tindak lanjut mohon kesediaannya pembuatan laporan melalui aplikasi BRImo dengan memilih menu Akun &gt  Pusat Bantuan &gt  Ajukan Pengaduan"" atau menghubungi Contact BRI 1500 017. (1)""",neutral,9.931.893.348.693.840,2023-08
2023-08-26 14:00:37+00:00,jujurrrrr pusing bgt ini duit gua kenana sih wei dana 😭 @danawallet  masa transaksi qris berhasil tapi saldonya ga masuk 😭😭,negative,9.893.279.671.669.000,2023-08
2023-08-26 14:41:30+00:00,"Hari ini transaksi qris alfamartku gagal jadi harus nunggu refund 7 hari, kemaren aku demam dan harus ke puskesmas sendirian, kemaren2nya lagi aku jatuhin kecoak madagascar dr ketinggian 3 kaki, minggu kemaren aku ninggalin makanan yang udah kubayar... wkwkwkk",negative,9.770.817.160.606.380,2023-08
2023-08-27 04:23:15+00:00,"Kepala Perwakilan Bank Indonesia DKI, Arlyana Abubakar mengatakan, pembayaran menggunakan QRIS ada biaya administrasi sebesar 0,3 persen. Namun, biaya itu baru dikenakan kepada pembeli apabila transaksi pembayarannya di atas Rp 100.000. (ld)   https://t.co/n8oHDcqTfT.",neutral,9.909.945.130.348.200,2023-08
2023-08-27 10:35:57+00:00,"✅TRANSAKSI DENGAN E-WALLET DI EU9✅ Untuk semua member setia EU9, Sekarang Depo dan WD bisa pakai E-wallet di bawah ini ya 💳DANA 💳OVO 💳LinkAja 💳Gopay  Ready juga bank dan QRIS selain E-Wallet 💳BCA 💳BNI 💳BRI 💳CIMB 💰Qris &amp  MANDIRI  Link ➡️ https://t.co/qosExw8y3E https://t.co/3ssbkMqDYz",neutral,9.549.659.490.585.320,2023-08
2023-08-27 10:51:24+00:00,Dear @mandiricare mohon default untuk transaksi Qris di Livin bukan di kartu kredit tapi kartu debit. Terima kasih. https://t.co/vCeaDYYIho,neutral,9.947.887.659.072.870,2023-08
2023-08-27 11:18:25+00:00,@HaloBCA BCA kapan min menghadirkan fitur QRIS dengan sumber dana kartu kredit? Soalnya sekarang lebih sering transaksi pake bank sebelah buat qris karena bisa pake kartu kredit,neutral,9.825.116.991.996.760,2023-08
2023-08-27 12:06:08+00:00,"Modal Rp1, bisa bikin happy sebulan penuh? Mantul!! 😍  Beli paket QRIS Unlimited di aplikasi Gojek cuma seharga Rp1 &amp  kamu bisa dapat CASHBACK gak abis-abis tiap transaksi pakai QRIS.  Siap-siap tunggu besok buat beli paket voucher-nya yaa, jangan sampe kelewatan! https://t.co/53XKbqKCJm",neutral,7.975.519.299.507.140,2023-08
2023-08-27 13:23:21+00:00,"– abis tgl 10 ak ga buka dana lagi smpe hari ini min @danasupport tapi ko saldoku kosong trus pas liat riyawat ada transaksi qris gini min 😭 pdhl aku ga prnh transaksi ituu, MANA NAMANYA ANEH BANGET LAGI!!!??? itu kenapa ya min ada solusi ga 😭😭 @danasupport",negative,7.381.550.073.623.650,2023-08
2023-08-27 14:20:16+00:00,"Kalo ada yang pake transaksi qris dengan nama “ Toko Shada “ kalo kalian kontak nya bukan sama aku langsung di twitter ini atau di  Telegran / WA tolong ya itu bukan aku, aku gapunya resseler atau apapun! hati hati ya ‼️",neutral,8.748.947.381.973.260,2023-08
2023-08-27 15:43:33+00:00,Halo @mandiricare saya tdi transaksi melalu Qris LIVIN di salah satu mall. Saldo sudah terdebet tpi GAK MASUK ke pihak mall nya 😫 gimana sihhhhh,neutral,8.685.461.282.730.100,2023-08
2023-08-27 17:45:36+00:00,"@acknowledgome Sama kak, apa sekarang udah bisa? Aku juga baru aja transaksi pake qris mandiri tidak berhasil tapi saldo terpotong gimana Ya @mandiricare min?",neutral,976.675.271.987.915,2023-08
2023-08-28 00:21:59+00:00,"QRIS membuat hidup #SobatRupiah makin mudah! Apalagi sejak diluncurkannya fitur baru QRIS TUNTAS (Tarik Tunai, Transfer, Setor).    Mau tahu lebih lengkap? Cek disini👉https://t.co/KCTwyIpaWn Yuk Sobat, turut #BeriMakna dgn #PakaiQRIS untuk transaksi sehari-hari!😊 https://t.co/2Xb4EihYk2",neutral,8.873.434.066.772.460,2023-08
2023-08-28 03:07:03+00:00,"Distanbun Aceh bekerja sama dengan Bank Aceh Syariah mendorong penggunaan Qris sebagai salah satu alat bayar pada Pasar Tani Aceh, dengan penggunaan Qris sejumlah transaksi  diharapkan dapat mengundang pembeli dan meningkatkan penjualan bagi mitra pasar tani. https://t.co/GEma9IfS3x",neutral,971.114.993.095.398,2023-08
2023-08-28 03:31:30+00:00,"Tren kenaikan penggunaan fitur di aplikasi Raya meningkat. Sepanjang semester 1 tahun 2023, transaksi transfer online menggunakan BI Fast menunjukkan kenaikan 3x lipat, transaksi top up e-wallet naik 3,5 kali lipat, dan transaksi pembayaran menggunakan QRIS naik sebesar 2x lipat. https://t.co/Y0oSqVhBvB",neutral,9.421.050.548.553.460,2023-08
2023-08-28 04:00:14+00:00,"Butuh yang manis dan segar? Pas banget ada promo Godiva yaitu diskon 10% untuk pembelian Soft Serve dengan transaksi menggunakan kartu kredit BCA dan QRIS. Yuk, nikmati sekarang dan rasakan kesegarannya! . Info selengkapnya https://t.co/yx0cuEPQjV @godivaid https://t.co/xhsBSFPOyT",positive,9.588.755.965.232.840,2023-08
2023-08-28 06:37:06+00:00,@rgb_phenomeno @jadijago Jujur aku juga gatau cashback nya ini drimana 😅😂  Mungkin karna aku slalu transaksi qris dan tf atau gojek pake jagoo,neutral,950.624.942.779.541,2023-08
2023-08-28 09:14:12+00:00,"Triwulan II 2023, Pengguna QRIS di Sumut Tumbuh Hingga Transaksi Capai Rp4,91 Triliun https://t.co/QCRAyin9ax",neutral,9.937.987.923.622.130,2023-08
2023-08-28 09:17:11+00:00,"Produk-produk UMKM tersebut antara lain kuliner, fashion, craft dan semua transaksi pembelian produk – produk UMKM menggunakan QRIS BRI scannya pake BRImo. #BRIUntukIndonesia #EdukasiLewatPRS #reqread",neutral,962.648.630.142.212,2023-08
2023-08-28 09:22:36+00:00,"Kemudian transaksi melalui BRImo, dan pembayaran menggunakan QRIS BRI. #BRIUntukIndonesia #EdukasiLewatPRS #reqread",neutral,9.967.095.851.898.190,2023-08
2023-08-28 11:24:18+00:00,"@lenvtera Hi Kak, utk perubahan nama bisnis pada akun DANA Bisnis, kami informasikan bahwa saat ini perubahan nama tidak dapat dilakukan melalui aplikasi DANA. Namun Kakak tidak perlu khawatir karena nama bisnis tidak mempengaruhi transaksi QRIS DANA Bisnis ya Kak. Thanks -AE-",neutral,9.494.802.951.812.740,2023-08
2023-08-28 12:48:33+00:00,"@odink_ozbourne @asumsico Semua transaksi keuangan di awasi oleh PPATK,,,. Segala bentuk transaksi keuangan ntah itu pinjol, atau scan Qris, dll. itu masuk ke Record Data Base,,",neutral,9.587.816.596.031.180,2023-08
2023-08-28 23:06:19+00:00,"🔮 MADAME DESTINY 🔮 🪄 POWER OF MADAME MEGAWAYS 🪄  Dijamin Tergacor dan Terbaik 💰💰  • Minimal Deposit Hanya 10K • 1 ID Untuk Seluruh Game di W33SLOT • Deposit Via Pulsa, E-Wallet dan Transfer Bank • Transaksi Lebih Cepat &amp  Praktis Via QRIS  LINK : https://t.co/PpsFxdwMx5 https://t.co/VE9C7wvx2c",neutral,7.191.347.479.820.250,2023-08
2023-08-29 02:00:51+00:00,"Transaksi QRIS DANA di Alfamart, Saldo Terpotong tapi di Alfamart Gagal | CC @danawallet @alfamart https://t.co/6e0EttekH7",neutral,9.785.716.533.660.880,2023-08
2023-08-29 04:12:19+00:00,"@fadiliz_albin Hai, Kak. Promo Jago Traktir nonton di CGV transaksi pakai QRIS dari aplikasi Jago ya.",neutral,9.562.292.098.999.020,2023-08
