created_at,Text,Sentiment,Score
2023-11-28 17:42:59+00:00,"@tanyakanrl I feel to nder. Kmrn beli es teh susu, baru inget ga bawa dompet. Mana paket abis, ga bisa qris. Panikk bgtttt. Akhirnya aku muter otak tuker point di aplikasi providernya jadi paket 200mb cuma buat bayar pake qris😭",negative,7.486.856.579.780.570
2023-11-28 18:21:00+00:00,"karena kebiasaan setiap beli apa apa pake qris terus pas abis tf ditunjukin ke penjualnya, eh malah kebawa terus, tadi minjem hotspot si ojan buat ngisi kuota, pas abis gue bayar kuotanya, berhasil pembayarannya, malah gue kasih liat ke ojan :(",neutral,7.080.996.632.575.980
2023-11-28 18:40:14+00:00,"gaes sender baru pake mandiri, jam segini gabisa bayar qris top up shopeepay kah? kalo emang gabisa smpe jam berapa? ternyata bca lebih baik😩 -dips!",neutral,9.191.283.583.641.050
2023-11-28 18:52:48+00:00,"hariku tenang-tenang aja, sebelum pake qris bni jam segini",neutral,9.752.621.054.649.350
2023-11-28 18:53:05+00:00,sedang mengantre bungkus di warung bu dewi bu dewi : mba ini pake apa? mbak2 di depan : pake qris bu,neutral,9.917.243.123.054.500
2023-11-28 18:58:26+00:00,"@tanyarlfes dari 4 ini gue tetep tim mandiri karna satset, ga ribet. urutan kedua, BNI karna ga ribet juga, kecuali klo payment pake qris ribet bgt najis. BCA gue benci bgt karna ribet bgt, mulai dari buka rekening sampe mau tf kudu daftar blablabla dulu. last, seabank buat co shopee😭 https://t.co/sDmYOTnVIx",neutral,6.724.908.351.898.190
2023-11-28 19:52:52+00:00,@hanfarhaaann @tanyarlfes bahkan setiap aku mau transaksi qris/tf/top up selalu ga pernah error/gangguan,positive,8.278.883.695.602.410
2023-11-28 20:09:01+00:00,"@omerta_rom yaiyalahhhh bangghhh, ya kaliii pake qris 😔💔",neutral,6.601.172.089.576.720
2023-11-28 21:23:47+00:00,"prime video, hbo go, vsco, netflix, canva pro superrr satset gercep yaah! canvanyaa bisa pake email sendiri &amp  boleeeh login tv yaah🫰🏻 paynyaa kl mw qris gkpapap bgttt #zonauang  t. My Demon Song Kang https://t.co/xVlMEO0cJd",neutral,8.354.400.992.393.490
2023-11-28 21:40:18+00:00,BERMAIN DI TOPAN4D SELALU BERI KAN YANG TERBAIK KEDAPA SETIAP MEMBER BARU DAN MEMBER LAMA🔥 BEBAS BELI FREE SPIN / BUY SPIN📷 NB: MENANG BERAPAPUN SIAP BAYAR📷📷 📷DEPO VIA PULSA &amp  QRIS TANPA POTONGAN📷Bank Online 24 Jam  📷LINK: TOPAN4D 🏧🔗 https://t.co/vr2LLbx6Pm,neutral,9.001.887.440.681.450
2023-11-28 22:15:00+00:00,"@edisiketiga @undipmenfess Halo kak maaf mau nanya, buryam pak sholeh bisa pake qris ga ya?",neutral,9.933.713.674.545.280
2023-11-28 23:11:29+00:00,canva langsung invite bisa pake qris #zonauang,neutral,9.979.833.364.486.690
2023-11-28 23:20:45+00:00,"LinkAja Indonesia Dengan aplikasi LinkAja, November juara untungnya! Apapun bisa kamu lakukan mulai dari bayar tagihan, bayar QRIS, top up Kartu Uang Elektronik, bayar Grab &amp  Gojek hingga beli pulsa dan paket data di aplikasi LinkAja. Customer Service: https://t.co/opjgPjLbGI (Li https://t.co/yaDugIJldK",neutral,8.409.698.009.490.960
2023-11-28 23:22:40+00:00,@lemonorangemint kak ntar OTS bisa bayar pake qris ga?😞😞,neutral,9.913.352.131.843.560
2023-11-28 23:24:03+00:00,Hallo @CommuterLine @KAI121  kenapa kok setiap mau transaksi menggunakan pembayaran qris BCA selalu gagal. Sudah dari 4 hari yang lalu. https://t.co/ebusSSsdaL,negative,7.407.403.588.294.980
2023-11-28 23:24:30+00:00,"@KAI121 QR qris ngga muncul, trus mesti bayar nya lewat mana? 😑",neutral,966.688.334.941.864
2023-11-28 23:46:28+00:00,@tanyakanrl kalo angkot di Wonogiri sih bisa pake qris 😭😭,neutral,9.584.941.864.013.670
2023-11-28 23:57:01+00:00,"@bikble LANGSUNG PROSES 💢 diaku bisa pake acc kamu sendiri / seller ya ❗️  spotify premium indplan / famplan 1 bulan : 16k / 10k 2 bulan : 22k / 15k 3 bulan : 30k / 20k  - fast proses, trusted 1000+ testi  - payment all e-wallet, qris, bank  🗳️ DM / https://t.co/swDT4l0boD",neutral,9.638.174.176.216.120
2023-11-29 00:08:42+00:00,@tanyakanrl tanya dulu bisa qris ga 😭 atau kalo gabisa ya minjem duit org sebelahmu yg bisa diganti pake saldo,neutral,9.843.093.156.814.570
2023-11-29 00:10:07+00:00,"💚 gaiss serius nanya, isi bensin di pom kek pertam*na atau sh*ll tuu bisa pake qris/ewallet gasii??? aku lupa pin atm ku bjirrr, ga megang cash, bensin udh kedip2 lagi 😭🙏🏻 mau ke kantor cabang atm nya takut ga sampe 😭😭😭 TIA",neutral,6.404.418.349.266.050
2023-11-29 00:14:14+00:00,Perdana naik Teman Bus di Bali. Cakep banget si ini 4400 perak udah bisa dari airport sampe Kuta naik Koridor 2B. Bayar bisa pake kartu uang elektronik sama QRIS 👌 https://t.co/7cNBFZQ84h,neutral,7.423.727.512.359.610
2023-11-29 00:19:24+00:00,"@IndoSpurs Cash sialan, udah paling bener pake QRIS atau e-money",neutral,9.683.505.892.753.600
2023-11-29 00:32:52+00:00,"Cara mendapat cashback seabank jajan untung  *Minta QR SHOPEEPAY ke kasir *Scan menggunakan qris di aplikasi SEABANK *Cek potensi cashback terlebih dahulu, biasanya sebelum bayar ada potensi cashback berwarna hijau *QR untuk cek potensi cashback menyusul di tweet selanjutnya…",neutral,9.894.156.455.993.650
2023-11-29 00:39:43+00:00,Minta pake qris coba wkwk,neutral,9.897.848.963.737.480
2023-11-29 00:42:36+00:00,@nagimbull disuruh beliin teh pucuk pake qris,neutral,9.756.022.691.726.680
2023-11-29 00:45:42+00:00,"Gue prnh gini tpi waktu makan sate, duit cash ada tpi ga cukup krg 3rb lg, gue minta bayar qris gbs, terakhir org rumah gue suruh anter duitnya mana lokasinya jauh dari rumah 😭",neutral,49.319.517.612.457.200
2023-11-29 00:55:57+00:00,Cash gw banyak bgt masyaallah gw tdk akan pake qris dulu,negative,5.930.019.617.080.680
2023-11-29 01:01:50+00:00,@carnayyusky_ yaallah sumpah sakit bgt ini😭 kaya aku yg tiap pengen beli telor gulung gada uang cash trs gbs bayar pake qris behh nyesek,negative,9.730.256.795.883.170
2023-11-29 01:03:06+00:00,"@tanyakanrl Pas turun tanyain  bayar pake qris ya bang""""",neutral,9.601.989.388.465.880
2023-11-29 01:20:07+00:00,"@novablyze @teokjinni @tanyakanrl krna org klo dah pake qris kebanyakan ga pegang cash, kaya temen gw. dan kebanyakan mereka tu minjem cashnya ke kita🫠 jadi mau gamau pegang cash aja drpd pake qris",neutral,6.670.113.205.909.720
2023-11-29 01:23:54+00:00,@discountfess QRIS Jago pake di Kopken sama Janjiw,positive,9.744.763.374.328.610
2023-11-29 01:34:39+00:00,Mau yutub prem dong 1 bulan aja yang bayarnya pake qris #zonauang,neutral,9.891.204.833.984.370
2023-11-29 01:39:58+00:00,"@teokjinni @tanyakanrl aku kan jualan di pasar, ada mas-mas beli tp tanya bisa pake qris apa engga 😭 mau aku jawab gak ada, bisa tf aja ke gopay/shopeepay/mandiri soalnya aku gk punya qris, tp dia udh terlanjur nemu uang pas (alhamdulilah)",neutral,8.408.799.171.447.750
2023-11-29 01:57:36+00:00,"ke kantin adalah sebuah hobi, jenenge lesu setiap hari mencari menu baru sanseng hari ini pingin tak pangan,  nah suatu hari aku iki pingin maem soto kan soale warung soto tok seng iso bayar mbek qris 😭😭",negative,8.776.975.870.132.440
2023-11-29 01:58:28+00:00,@um_fess Toko A2 udh bisa pake Qris nderr,neutral,9.961.481.094.360.350
2023-11-29 02:01:32+00:00,Si bodoh scan absen pake scan qris https://t.co/VrCC8iNK6c,negative,8.958.945.274.353.020
2023-11-29 02:07:19+00:00,Udah duduk di damri dan baru sadar klo gk bawa dompet😭 mana gk bisa pake qris😭 https://t.co/WwHSxt0r8U,neutral,952.515.721.321.106
2023-11-29 02:08:03+00:00,"@teokjinni @tanyakanrl Non tunai emang enak sih cuma ya kudu ingat kita negara berkembang yg mana sosialisasi non tunai dan penerapannya tentunya belum merata, soalnya sejauh ini di kota saya belum ada bayar tambal ban dan kang parkir pakai qris",negative,6.060.985.922.813.410
2023-11-29 02:13:51+00:00,"@escpresco Jadi, si M ini nggak tau gak punya QRIS atau gimana, tapi dia pake jasa BA CV buat mempermudah si korban mentransfer yang nantinya akan di-transfer balik dari BA ini ke M-nya. Obviously korbannya pasti mikir BA ini ada kerja sama dengan M-nya dong. Jadi ya udah, di-transfer we.",positive,4.201.217.591.762.540
2023-11-29 02:17:35+00:00,"@jiniya___ @teokjinni @tanyakanrl ya kalo makanan skrg rata rata emg udh pd bisa pembayaran pake shopee pay, qris, gopay even di pinggir jalan. cm klo angkot kan gak yeee.",positive,6.765.909.194.946.280
2023-11-29 02:20:01+00:00,"@tanyakanrl bang bisa pake qris?""""",neutral,9.059.043.526.649.470
2023-11-29 02:24:06+00:00,@qronoz Orang lokal banyak yg komplain ngga bisa berangkat/pulang kerja naik ini karena jam operasinya cuma antara 07:00-17:00. Ternyata orang bali lokal masih nggak terbiasa transaksi dengan KUE/QRIS dan maunya bayar pakai cash. Edukasinya untuk warga lokal sangat kurang sekali 😑,negative,9.418.677.091.598.510
2023-11-29 02:25:33+00:00,@capehidupbgtbgt Mending pake qris aja kak langsung cair tanpa nunggu lama,negative,6.690.645.217.895.500
2023-11-29 02:25:47+00:00,@blubybcadigital Aku pake qris nya jg cashback 5 rb min,neutral,9.882.176.518.440.240
2023-11-29 02:36:44+00:00,"@elisabertania Hai, Kak @elisabertania. Jika yang Kakak maksud dapat cashback Rp5.000,- dari transaksi QRIS, dikhawatirkan Kakak menggunakan kuota dari bluLoyalty Kakak yaitu cashback transaksi QRIS sebesar Rp5.000,- ya Kak.",neutral,9.818.928.241.729.730
2023-11-29 02:48:07+00:00,"HUT-95 Persija Luncurkan Aplikasi, Bisa Bayar QRIS https://t.co/NC80BV72Wy",neutral,9.954.904.913.902.280
2023-11-29 03:10:30+00:00,"@tanyakanrl W juga pernah lagi otw kantor di st karet ada yg jual nasi bakar, di otak w yakin punya duit 10rb cash pas udah dibungkus duitnya gaada hue pas diinget2 ternyata ada di jaket kamar. Bingung kan gabisa pake qris juga, tengsin udah dibungkus blg gajadi, akhirnya ngutang dulu🤧",negative,5.671.774.744.987.480
2023-11-29 03:10:45+00:00,"asli udah berapa kali aku beli makan/belanja pas mau bayar buset gada duitnya. akhirnya mbak bisa qris?"" 😭 ada lagi udah ga bawa duit, hp lowbat. untung banget ada temen bisa diutangin bentar 😭😭""",positive,6.298.015.713.691.710
2023-11-29 03:17:04+00:00,rek /unej/ info fotokopian sg bisa pake qris dong,neutral,9.949.666.857.719.420
2023-11-29 03:26:55+00:00,6. untuk meminimalisir bisa kalian sebutkan no tujuan beserta inisial nama yang tertaut di dalam no tersebut.   7. non prem tidak wajib menggunakan notes karena notes tidak bisa di taro saat melakukan transaksi melalui qris.,neutral,9.460.708.498.954.770
2023-11-29 03:33:22+00:00,"Transaksi Pakai QRIS Telah Capai Rp 24,97 Triliun https://t.co/wc0DWCg2h8 https://t.co/l7Lgqpg0fA",neutral,9.935.924.410.820.000
2023-11-29 03:37:29+00:00,"Gak ada uang cash, malah bisa bayar pake qris gak?"". Halah""",negative,9.903.947.710.990.900
2023-11-29 03:39:50+00:00,mau xl akrab yg bisa bayar pake qris ada gak yaa? #zonauang,neutral,9.945.198.893.547.050
2023-11-29 03:57:25+00:00,"sini yuk kak sekali bayar aja  hai barangkali mau beli sharing pahamify &amp  zenius diaku! ⭐ harga murah dan amanah. bisa nanya &amp  lihat jadwal sharing dulu ke dm @kjkstore atau https://t.co/MBEWH1V7OI  💸: bca, qris, all e-wallet 💌 2500+ testi: https://t.co/xPKwfIa4t9 https://t.co/OrGzZREZz1",neutral,9.577.078.223.228.450
2023-11-29 03:59:13+00:00,"kemudahan pake qris baru kerasa, jadi enak mau beli apa, tinggal scan scen aja.  tapi kok saldonya jadi cepet banget habis ya? jadi gak berasa gitu, tiba-tiba udah nollll aja 💚""",negative,6.914.544.105.529.780
2023-11-29 04:11:47+00:00,"`♡ Rts are very appreciated-!!  HALO HAII, PIKA DISINI!! Mulai saat ini aku juga akan open WM atau Watermark chibi simple kayak gini, cocok nih buat yang mau pake wm gemes di testi mereka~ Untuk pricenya sendiri 10k ajaa, udah include tulisan simple. QRIS only #zonaba #zonauang https://t.co/voSpI4OyF0",neutral,618.298.351.764.679
2023-11-29 04:20:37+00:00,"@febricarat login pake google aja biar cepet. terus payment bisa pake qris kok, cm katanya ni bisa nonton via yt tp aku gatau karna yg kmrn ga nontonn",neutral,897.875.189.781.189
2023-11-29 04:25:01+00:00,Saran bakso sekitar kampus b yg bisa pake qris dong rek -uner bm bgt🥲,neutral,9.774.328.470.230.100
2023-11-29 04:27:19+00:00,Need cv pulsa telkomsel 40rb bayar pake qris. Kena brp? #zonauang need in rush yaa,neutral,9.906.246.066.093.440
2023-11-29 04:35:36+00:00,blg bisa pake qris gak?,neutral,991.712.212.562.561
2023-11-29 04:41:55+00:00,"@sinetralaj @discountfess kak kalo kita punya qris toko shopee, kalo bayar qris tsb pake shopeepay kita gitu bisa ngga ya?",neutral,9.846.410.155.296.320
2023-11-29 04:49:27+00:00,"Warung sekitaran rumah gw blon pd pake qris utk pembayaran.. etdah, tukang jajan mau jajan susah ini.. heuu",negative,9.749.999.642.372.130
2023-11-29 04:53:06+00:00,"@KAI121 Halo min, ini app KAI Access saya kok gabisa buat input debit mandiri ya?  Mau pesan KA Dhoho Jombang - Surabaya Kota tapi terkendala pembayarannya, pake debit gagal input, QRIS ga keluar kode nya.  Gimana ini min solusinya?",neutral,603.798.508.644.104
2023-11-29 04:55:59+00:00,Ini gopay lg trouble apa gmn sih mau bayar qris gbs jd malu anjg gajadi beli @gojekindonesia,negative,9.461.707.472.801.200
2023-11-29 04:58:13+00:00,"Telkomsel tuh hari ini emg lagi bapuk sinyal apa gimana dah. Gw tdi bikin skck loading nya lama bgt, trus jajan pake qris eror anjirrrr. Gw gk enak sama mbak2nya tdi mana antri",negative,9.975.359.439.849.850
2023-11-29 05:07:21+00:00,@RacunBelanja Pake qris seabank tapi scan pake qr shopeepay itu maksudnya gimana yaa? Ada yg bisa jelasin?🥲,neutral,959.111.750.125.885
2023-11-29 05:08:21+00:00,"So happy today nemu nasi bungkus enak, di jalan yang biasa dilewatin berangkat kerja. Bisa bayar pake QRIS pula huhu. Tulung banyak2 penjual kaki lima yang sedia QRIS sbg payment.",positive,9.853.760.600.090.020
2023-11-29 05:16:48+00:00,-dips! Cak eco udah buka blm yah? Dan bisa pake qris engga?,neutral,9.969.937.801.361.080
2023-11-29 05:18:18+00:00,"biasanya orang2 pake zenius sm pahamify, banyak jg yg lolos kak  barangkali mau beli sharing pahamify &amp  zenius! ⭐ harga murah, dan amanah. bisa nanya ke dm @kjkstore atau https://t.co/MBEWH1V7OI  💸: bca, qris, all e-wallet 💌 2500+ testi: https://t.co/xPKwfIa4t9 https://t.co/1ZBr3AxNY9",neutral,9.544.429.779.052.730
2023-11-29 05:22:02+00:00,"@chochochip123 @RacunBelanja Dibaca lg kak, 10k itu buat yg pertama kali pake qris seabank.",neutral,9.923.886.656.761.160
2023-11-29 05:23:36+00:00,kaget tempat segede ginj gabisa pake qris,negative,9.948.369.264.602.660
2023-11-29 05:26:36+00:00,Mending tanya aja bisa bayar lewat qris gak 😭,neutral,9.750.356.674.194.330
2023-11-29 05:33:14+00:00,"@tanyakanrl Kebiasaan yg sama, jajan ato beli sayuran aja. Pas dihitung² total segini, buka dompet gada duitnya. Auto panik, mending kalo pedagangnya bisa pake qris kadang² harus ke ATM dulu 🤣",negative,7.011.111.378.669.730
2023-11-29 05:39:36+00:00,@unixversee @bytesiwin bayar pake qris yh,neutral,6.918.566.226.959.220
2023-11-29 05:41:51+00:00,"@Telkomsel Sinyal mah penuh, tpi gatau knp ya tdi malah loading parah apalagi pas pake qris mbanking eror",negative,99.540.776.014.328
2023-11-29 05:45:46+00:00,@kseokjinmin @RacunBelanja Pengguna seabank dari lama yg sering pake qris kak,negative,9.030.483.961.105.340
2023-11-29 05:46:46+00:00,Mw tanya @BankBanten Ini di gerai samsat cipondoh. Ga ada mesin EDC atau QRIS? Bawa uang cash buat bayar pajak kendaraan itu meresahkan. https://t.co/Snp1kXpTIi,neutral,9.916.694.164.276.120
2023-11-29 05:49:00+00:00,"Hal random today, lg nunggu tj tbtb ada buibu jualan ketan Dateng nawarin dagangannya. Niat bantu larisin dagangannya tp ga megang cash, ku tanya bisa pake Qris ga bu katanya gabisa. Trs ibunya blg saya kasih aja mbak gpp, saya blg gpp Bu td niatny mau bantu aja hehe",neutral,5.742.641.687.393.180
2023-11-29 06:12:54+00:00,@Jovanlau wkwkwk 😭ntar di masa depan bayar angkot bisa pake qris,neutral,9.691.389.799.118.040
2023-11-29 06:23:45+00:00,@Jokitugsfess Aku bisaa pake qris,neutral,9.780.152.440.071.100
2023-11-29 06:24:12+00:00,"@OganYudistira @small_mofo_Mk2 wira wiri cukup nyaman dan aman om, jadwal cukup ok sekitaran 10-15 menitan ada yg lewat, bayar bisa pake e-money/QRIS, kalo pelajar/mahasiswa/lansia rekomen pake QRIS karena potongan harga jadi cuma bayar 2500 dari normal 5000. .tapi jangkauan memang belum menyeluruh",positive,9.273.567.795.753.470
2023-11-29 06:25:37+00:00,"@abedgilang @abedgilang Bisa banget dong kak, kalo mau lebih gampang lagi bs isi pulsa lewat minfren pembayarannya pake QRIS dr e walletnya kak, kuy chat minfren biar minfren bantu. Dijamin bebas admin lho kak :) Terima kasih - Bia",neutral,9.116.787.910.461.420
2023-11-29 06:25:57+00:00,"@tanyarlfes Pernah beli minum dan uangnya kurang (niat awal mau bayar via qris tpi gak bisa di tokonya). Sama mba²nya tetep dilayanin dong. Akunya nanya yg 10k an ada gak mba soalnya kehabisan uang cash"". Sama mbanya bebas buat milih menu. Pdhl yg paling murah aja 11k. Makasih bgt mba😭👍🏻""",positive,4.525.502.026.081.080
2023-11-29 06:27:50+00:00,@unmagnetism Bisa bayar pake QRIS nih,neutral,9.904.307.723.045.340
2023-11-29 06:32:08+00:00,🍟 Jadwal &amp  Kuota MAKAN GRATIS 1 Desember 2023  jajan dapat CASHBACK 100% bayar menggunakan QRIS Seabank  jadwal &amp  kuota promo di gambar  mekanismenya cek syarat dan ketentuan https://t.co/uEYQXaAohH  buka rekening https://t.co/I5giBD3OJL Seabank di Shopee https://t.co/tO4JtG0skW https://t.co/kTgHVOP5ft,neutral,9.736.284.017.562.860
2023-11-29 06:37:29+00:00,"@hoerulawr @cewesambat @RacunBelanja Berarti kita bilangnya bayar pake qris shopeepay ya kak"" trus kita scan qris di seabank kita?""",neutral,9.497.812.986.373.900
2023-11-29 06:38:39+00:00,@undipmenfess Ini kalo beli langsung kesana bisa pake qris ga?,neutral,9.811.291.098.594.660
2023-11-29 06:44:10+00:00,"Didominasi UMKM, Transaksi QRIS RI Tembus Rp 24,97 Triliun https://t.co/Xpt9MeUTY6",neutral,9.961.723.685.264.580
2023-11-29 06:45:01+00:00,@sawadeeekha_id Emosi ya 😭😭 makanya paling enak pake Qris gak kena admin. Harus kah aku pajang aja kode Qr ku? Tapi bakal di pake orang gak kira²?,negative,7.904.762.029.647.820
2023-11-29 06:46:05+00:00,"@mysibchil pake qris bisaaa, iya skrg berbayar huehue",neutral,9.606.977.105.140.680
2023-11-29 06:46:27+00:00,Lucu bgt ada nenek nenek mau bayar pke qris tp nanya nanya dulu,negative,5.214.293.599.128.720
2023-11-29 06:48:25+00:00,"@UGM_FESS bener bangett, bukanya pelit tp minimal sadar diri kl pake qris ya langsung diganti. 😣",negative,6.577.756.404.876.700
2023-11-29 06:59:52+00:00,@caratstalk GUYSS YG MAU BELI HYPERIA PAYMENT PAKE QRIS BLU BISA DAPET CASHBACK 5K 😭🫶🏻 https://t.co/mE3I6oqWLR,neutral,9.720.699.787.139.890
2023-11-29 07:18:24+00:00,"Makan dan minum menu favoritmu di McDonald's, lebih hemat 25% setiap hari! Dapatkan promonya dengan transaksi menggunakan Kartu Kredit Bank Sinarmas atau QRIS via SimobiPlus.  Yuk, nikmati promonya sekarang!  S&amp K berlaku. Info selengkapnya kunjungi https://t.co/8g1uQt23lo… https://t.co/td24Gbnmrz",neutral,9.562.401.175.498.960
2023-11-29 07:34:00+00:00,@unmagnetism Bisa bayar pake qris,neutral,9.944.028.258.323.660
2023-11-29 07:43:45+00:00,@sdnarm @tanyakanrl Masih.. suami gw masih pake beginian. Disuruh bikin mbanking gamau. Gatau qris jg.  🫠🫠,negative,9.722.483.158.111.570
2023-11-29 07:53:09+00:00,"Digunakan 1,59 Miliar Kali, Nilai Transaksi QRIS Tembus Rp24,97 Triliun https://t.co/0w6AfcZdbw #TrenAsia",neutral,9.952.647.686.004.630
